link;preco;valid_preco;modelo;anomodelo;quilometragem
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36757579?pos=f36757579g:&np=17;59,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/36758702?pos=g36758702m:&np=17;79,19;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/36758752?pos=h36758752m:&np=17;67,99;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36758761?pos=i36758761m:&np=17;63,99;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/36758776?pos=j36758776m:&np=17;79,79;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2018-2019/36760371?pos=k36760371m:&np=17;53,4;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2018/2019;41785 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/3-portas/2015/36763755?pos=l36763755g:&np=17;41,79;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2015/2015;87000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2018-2019/36769474?pos=m36769474g:&np=17;74,99;1;1.6 PREMIUM 16V FLEX 4P AUTOMÁTICO;2018/2019;20122 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2017/36770944?pos=n36770944g:&np=17;44,9;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2017/2017;115000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-sport-automatico/4-portas/2021/36771503?pos=o36771503m:&np=17;86,49;1;1.0 TGDI FLEX SPORT AUTOMÁTICO;2021/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-sport-automatico/4-portas/2021/36771629?pos=p36771629m:&np=17;86,49;1;1.0 TGDI FLEX SPORT AUTOMÁTICO;2021/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-manual/4-portas/2019/36686816?pos=q36686816g:&np=17;52,99;1;1.6 COMFORT PLUS 16V FLEX 4P MANUAL;2019/2019;24000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-16v-flex-4p-manual/4-portas/2013/36774537?pos=r36774537g:&np=17;38,0;1;1.6 COMFORT 16V FLEX 4P MANUAL;2013/2013;82000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2014/36775266?pos=s36775266g:&np=17;42,9;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2014/2014;67000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2017-2018/36777407?pos=t36777407g:&np=17;48,9;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2017/2018;63300 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2019/36780771?pos=u36780771g:&np=17;48,99;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2019/2019;27530 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-sport-automatico/4-portas/2021/36782844?pos=v36782844m:&np=17;86,49;1;1.0 TGDI FLEX SPORT AUTOMÁTICO;2021/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/36782994?pos=w36782994m:&np=17;67,99;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/3-portas/2019/36792096?pos=x36792096g:&np=17;47,9;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2019/2019;71000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2017/36794724?pos=a36794724g:&np=18;46,9;1;1.0 COMFORT 12V FLEX 4P MANUAL;2017/2017;60000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-manual/4-portas/2015/36796967?pos=b36796967a:&np=18;43,0;1;1.6 COMFORT PLUS 16V FLEX 4P MANUAL;2015/2015;49000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36808360?pos=c36808360g:&np=18;65,99;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-style-16v-flex-4p-manual/4-portas/2014/36808447?pos=d36808447g:&np=18;45,99;1;1.6 COMFORT STYLE 16V FLEX 4P MANUAL;2014/2014;43000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2016-2017/36811735?pos=e36811735g:&np=18;45,9;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2016/2017;76045 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36812400?pos=f36812400m:&np=18;59,49;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-manual/4-portas/2021-2022/36817883?pos=g36817883g:&np=18;71,99;1;1.6 16V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/36818212?pos=h36818212g:&np=18;66,99;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2019-2020/36819361?pos=i36819361g:&np=18;57,9;1;1.0 12V FLEX SENSE MANUAL;2019/2020;51774 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/4-portas/2017-2018/36820113?pos=j36820113g:&np=18;54,9;1;1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO;2017/2018;74000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-manual/4-portas/2017-2018/36821298?pos=k36821298g:&np=18;56,9;1;1.6 COMFORT PLUS 16V FLEX 4P MANUAL;2017/2018;27000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-style-16v-flex-4p-automatico/4-portas/2013-2014/36814653?pos=l36814653a:&np=18;42,5;1;1.6 COMFORT STYLE 16V FLEX 4P AUTOMÁTICO;2013/2014;79000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36832097?pos=m36832097m:&np=18;60,49;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36832238?pos=n36832238m:&np=18;64,99;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2016-2017/36834933?pos=o36834933g:&np=18;42,9;1;1.0 COMFORT 12V FLEX 4P MANUAL;2016/2017;65000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2019/36835741?pos=p36835741m:&np=18;49,99;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2019/2019;62349 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2019/36837260?pos=q36837260g:&np=18;53,49;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2019/2019;17937 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2012-2013/36838078?pos=r36838078g:&np=18;39,5;1;1.0 COMFORT 12V FLEX 4P MANUAL;2012/2013;160086 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36838579?pos=s36838579m:&np=18;60,79;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36838794?pos=t36838794m:&np=18;60,79;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36838829?pos=u36838829m:&np=18;60,79;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021/36845373?pos=v36845373m:&np=18;66,49;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021/36845443?pos=w36845443m:&np=18;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021/36845512?pos=x36845512m:&np=18;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36845587?pos=a36845587m:&np=19;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36845751?pos=b36845751m:&np=19;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36845975?pos=c36845975m:&np=19;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36846105?pos=d36846105m:&np=19;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/36846256?pos=e36846256m:&np=19;80,99;1;1.0 TGDI FLEX EVOLUTION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-manual/4-portas/2021-2022/36846350?pos=f36846350m:&np=19;72,99;1;1.6 16V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/36846515?pos=g36846515m:&np=19;77,99;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/36846588?pos=h36846588m:&np=19;77,99;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36846957?pos=i36846957m:&np=19;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/36846955?pos=j36846955m:&np=19;66,49;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36846970?pos=k36846970m:&np=19;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36846960?pos=l36846960m:&np=19;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36846965?pos=m36846965m:&np=19;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/36847007?pos=n36847007m:&np=19;80,99;1;1.0 TGDI FLEX EVOLUTION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-automatico/4-portas/2021/36847003?pos=o36847003m:&np=19;85,49;1;1.0 TGDI FLEX DIAMOND AUTOMÁTICO;2021/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-automatico/4-portas/2021/36846997?pos=p36846997m:&np=19;85,49;1;1.0 TGDI FLEX DIAMOND AUTOMÁTICO;2021/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36846978?pos=q36846978m:&np=19;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36846973?pos=r36846973m:&np=19;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36846987?pos=s36846987m:&np=19;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36846976?pos=t36846976m:&np=19;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2016-2017/36846981?pos=u36846981g:&np=19;44,99;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2016/2017;76000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-manual/4-portas/2021-2022/36847010?pos=v36847010m:&np=19;72,99;1;1.6 16V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/36847016?pos=w36847016m:&np=19;77,99;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36852485?pos=x36852485m:&np=19;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36853091?pos=a36853091m:&np=20;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2018/36853195?pos=b36853195g:&np=20;50,9;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2018/2018;68000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36854260?pos=c36854260m:&np=20;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36854408?pos=d36854408m:&np=20;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-plus-automatico/4-portas/2020/36854577?pos=e36854577m:&np=20;84,99;1;1.0 TGDI FLEX DIAMOND PLUS AUTOMÁTICO;2020/2020;11124 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2017/36855544?pos=f36855544g:&np=20;48,5;1;1.0 COMFORT 12V FLEX 4P MANUAL;2017/2017;30307 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36858395?pos=g36858395m:&np=20;64,99;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36858674?pos=h36858674m:&np=20;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/4-portas/2014-2015/36858877?pos=i36858877a:&np=20;42,5;1;1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO;2014/2015;130000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/4-portas/2015-2016/36861183?pos=j36861183g:&np=20;53,89;1;1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO;2015/2016;53000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2017/36864836?pos=k36864836g:&np=20;42,49;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2017/2017;95000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2018-2019/36870611?pos=l36870611m:&np=20;61,99;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2018/2019;36671 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2017/36871869?pos=m36871869g:&np=20;43,999;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2017/2017;45000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2017/36875485?pos=n36875485m:&np=20;47,5;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2017/2017;35000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/36876296?pos=o36876296m:&np=20;66,49;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/4-portas/2016/36877133?pos=p36877133g:&np=20;73,9;1;1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO;2016/2016;37700 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-copa-do-mundo-16v-flex-4p-manual/4-portas/2014-2015/36879108?pos=q36879108g:&np=20;45,899;1;1.6 COPA DO MUNDO 16V FLEX 4P MANUAL;2014/2015;78000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2019/36879148?pos=r36879148g:&np=20;53,8;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2019/2019;47819 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2019/36880482?pos=s36880482g:&np=20;48,78;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2019/2019;18898 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2019/36887491?pos=t36887491g:&np=20;58,89;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2019/2019;29403 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-premium-16v-flex-4p-automatico/4-portas/2014-2015/36890631?pos=u36890631g:&np=20;55,8;1;1.6 PREMIUM 16V FLEX 4P AUTOMÁTICO;2014/2015;78000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2022/36892416?pos=v36892416m:&np=20;58,59;1;1.0 12V FLEX SENSE MANUAL;2022/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2018-2019/36892681?pos=w36892681m:&np=20;48,99;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2018/2019;38800 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2019/36892089?pos=x36892089a:&np=20;49,9;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2019/2019;47700 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-manual/4-portas/2014-2015/36894104?pos=a36894104g:&np=21;42,9;1;1.6 COMFORT PLUS 16V FLEX 4P MANUAL;2014/2015;70400 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2018-2019/36897564?pos=b36897564g:&np=21;48,9;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2018/2019;48260 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2019/36897708?pos=c36897708g:&np=21;52,9;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2019/2019;40000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2016-2017/36898619?pos=d36898619m:&np=21;50,99;1;1.0 COMFORT 12V FLEX 4P MANUAL;2016/2017;67194 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36899127?pos=e36899127m:&np=21;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36899144?pos=f36899144m:&np=21;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36899138?pos=g36899138m:&np=21;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36899130?pos=h36899130m:&np=21;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/36899189?pos=i36899189m:&np=21;77,99;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-manual/4-portas/2021-2022/36899197?pos=j36899197m:&np=21;72,99;1;1.6 16V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-manual/4-portas/2021-2022/36899199?pos=k36899199m:&np=21;72,99;1;1.6 16V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021/36899240?pos=l36899240m:&np=21;66,49;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2021;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/36899235?pos=m36899235m:&np=21;77,99;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-unique-12v-flex-4p-manual/4-portas/2019/36900101?pos=n36900101g:&np=21;50,89;1;1.0 UNIQUE 12V FLEX 4P MANUAL;2019/2019;22000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-plus-12v-flex-4p-manual/4-portas/2018-2019/36901562?pos=o36901562g:&np=21;51,9;1;1.0 COMFORT PLUS 12V FLEX 4P MANUAL;2018/2019;40000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-comfort-12v-flex-4p-manual/4-portas/2018/36906274?pos=p36906274m:&np=21;49,9;1;1.0 COMFORT 12V FLEX 4P MANUAL;2018/2018;41000 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-sport-automatico/4-portas/2021-2022/36908527?pos=q36908527m:&np=21;84,99;1;1.0 TGDI FLEX SPORT AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-comfort-plus-16v-flex-4p-automatico/4-portas/2017-2018/36908655?pos=r36908655g:&np=21;59,99;1;1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO;2017/2018;49900 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/36909488?pos=s36909488m:&np=21;80,99;1;1.0 TGDI FLEX EVOLUTION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/36909524?pos=t36909524m:&np=21;80,99;1;1.0 TGDI FLEX EVOLUTION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-evolution-manual/4-portas/2021-2022/36909541?pos=u36909541m:&np=21;66,49;1;1.0 12V FLEX EVOLUTION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-sport-automatico/4-portas/2021-2022/36909622?pos=v36909622m:&np=21;84,99;1;1.0 TGDI FLEX SPORT AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36909619?pos=w36909619m:&np=21;58,99;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-6-16v-flex-vision-automatico/4-portas/2021-2022/36909646?pos=x36909646m:&np=21;77,99;1;1.6 16V FLEX VISION AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-sense-manual/4-portas/2021-2022/36910090?pos=a36910090m:&np=22;60,49;1;1.0 12V FLEX SENSE MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36910120?pos=b36910120m:&np=22;63,99;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36910146?pos=c36910146m:&np=22;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36910159?pos=d36910159m:&np=22;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-12v-flex-vision-manual/4-portas/2021-2022/36910173?pos=e36910173m:&np=22;63,49;1;1.0 12V FLEX VISION MANUAL;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-diamond-automatico/4-portas/2021-2022/36910206?pos=f36910206m:&np=22;86,99;1;1.0 TGDI FLEX DIAMOND AUTOMÁTICO;2021/2022;0 km
https://www.webmotors.com.br/comprar/hyundai/hb20/1-0-tgdi-flex-evolution-automatico/4-portas/2021-2022/36910259?pos=g36910259m:&np=22;80,99;1;1.0 TGDI FLEX EVOLUTION AUTOMÁTICO;2021/2022;0 km
